d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
25.8984,1.4421,0.6631,0.677,4354769.4816,49.511,106.3746,0.6575,0.6844,16918519.3704,52.7951,55.2886,0.6575,0.6885,24549121.2665,50.13,45.0753
24.095,1.5444,0.6628,0.6868,4247171.2082,48.9471,58.8313,0.659,0.6931,17036435.6469,52.5633,42.6151,0.659,0.6962,23842055.3201,50.6658,37.3599
22.7616,1.5182,0.662,0.6844,4513179.6605,47.2745,70.2635,0.6575,0.6909,16990720.9706,52.9138,50.7436,0.6575,0.6941,23763488.4159,50.6745,43.9232
22.1828,1.4237,0.6564,0.6753,4497690.0321,47.73,99.3736,0.6528,0.6831,17211925.4626,52.0351,65.3256,0.6528,0.687,24446984.8198,50.0686,55.0156
28.9536,1.4448,0.6602,0.6773,4462934.9196,48.5873,65.2879,0.6561,0.6851,17630367.206,52.0644,39.9394,0.6561,0.6889,24938401.4486,50.4347,33.8133
22.1688,1.5246,0.6709,0.6849,4379155.2176,48.6601,131.5815,0.6674,0.6919,17993819.7298,52.2292,77.5874,0.6674,0.6954,25587788.8501,50.6742,65.3147
27.1189,1.5744,0.6698,0.6896,4278370.4362,48.5989,56.2749,0.6661,0.6959,17495260.6393,52.1238,38.7098,0.6661,0.699,24920906.0956,50.1352,33.3711
27.8297,1.4824,0.6652,0.681,4564956.6584,49.8058,77.5676,0.6613,0.6882,17595160.1692,52.7555,46.229,0.6613,0.6916,24385179.4281,50.0289,38.5139
25.9968,1.5188,0.6737,0.6843,4232624.5276,49.3346,132.6123,0.669,0.6913,17697665.7834,52.5831,64.3915,0.669,0.6945,24581061.8818,50.8845,53.9525
24.2003,1.5504,0.6643,0.6875,4637419.3398,47.7642,58.6594,0.6587,0.694,17898290.1761,52.9468,40.5972,0.6587,0.6971,24811493.8459,50.8094,35.5284
27.5569,1.5118,0.6723,0.6837,4412511.5416,47.5514,105.2313,0.6686,0.6906,17483470.8027,52.1042,57.907,0.6686,0.6937,24003365.0538,50.5773,48.8522
24.6079,1.4854,0.6581,0.6812,4402047.4234,47.3174,59.783,0.6533,0.6881,16971604.8791,52.0621,41.7209,0.6533,0.6917,24005303.0905,50.5005,36.4438
21.4926,1.6211,0.674,0.6942,4453138.5147,49.2065,85.5229,0.6697,0.7,18070472.3357,52.6942,58.4522,0.6697,0.7026,24838132.3481,50.6976,51.3603
29.0021,1.4163,0.6619,0.6746,4403132.5247,47.2137,90.8087,0.6582,0.6824,17072840.0365,52.2797,51.0951,0.6582,0.6863,24057638.9256,50.5563,42.1747
20.1885,1.6323,0.6716,0.6952,4275846.4367,48.0983,77.5151,0.6666,0.7008,17570490.0103,52.0805,55.0896,0.6666,0.7035,24717600.679,50.2718,48.8973
20.964,1.5049,0.6609,0.683,4297715.1258,47.0173,84.702,0.6572,0.6906,18609281.8809,52.8316,60.9556,0.6572,0.6942,26215437.4157,50.1246,51.6128
20.6605,1.6011,0.6725,0.6923,4462324.3947,48.2735,94.0919,0.6687,0.6981,17566967.3287,52.8924,67.0358,0.6687,0.7011,24995615.1557,50.7492,57.8734
29.0822,1.5705,0.6716,0.6894,4435690.1001,49.6688,57.3011,0.6674,0.6955,17289704.403,52.6733,36.9073,0.6674,0.6984,24148141.1449,50.7618,31.9158
29.8142,1.4795,0.6707,0.6807,4475700.7556,47.4754,107.2801,0.6666,0.6879,17476964.9964,52.5048,53.4146,0.6666,0.6914,24489178.7593,50.879,44.0298
20.0247,1.407,0.6466,0.674,4914573.6792,49.9239,83.2406,0.642,0.6825,18635804.9932,52.9615,57.0162,0.642,0.6864,25604137.2786,50.4042,48.9897
22.6509,1.4539,0.6534,0.678,4061325.871,49.1909,70.0038,0.6489,0.6851,16366388.3741,52.2597,48.1494,0.6489,0.6888,23256591.3264,50.3253,41.7337
30.3503,1.4608,0.6628,0.6789,4585763.3705,48.564,62.8113,0.6591,0.6866,17932442.4098,52.4862,38.4709,0.6591,0.6902,24968793.4231,50.1308,32.1323
29.6488,1.5296,0.667,0.6855,4458259.9668,47.2858,51.5181,0.663,0.6924,18086964.6612,52.073,34.3814,0.663,0.6957,25275136.6916,50.1834,29.5323
25.9021,1.5098,0.6682,0.6835,4338967.7325,48.5508,87.7714,0.6637,0.69,16625638.3793,52.1192,52.5604,0.6637,0.6935,23889856.3504,50.878,44.9413
21.2861,1.4226,0.6511,0.6751,4333394.3753,48.8689,83.0736,0.6475,0.6833,17778235.4201,52.6005,58.1182,0.6475,0.687,24582038.9694,50.7812,50.3419
27.6071,1.4026,0.6626,0.6731,4226276.1488,49.1874,130.0245,0.6584,0.6819,18195013.5739,52.1986,59.329,0.6584,0.6855,24667898.6534,50.2484,48.981
21.3832,1.448,0.6515,0.6776,4442136.0459,48.8745,72.9792,0.6463,0.685,16939247.2299,52.9973,50.8211,0.6463,0.6886,23861366.0657,50.7567,43.9996
22.5535,1.4908,0.6596,0.6817,4452212.6895,47.7916,75.326,0.6544,0.6892,18159572.5043,52.5601,50.2766,0.6544,0.6927,25318692.3459,50.4713,43.4384
21.8393,1.4991,0.6533,0.6825,4392068.0929,48.8449,58.0093,0.6492,0.6896,17487422.133,52.7937,43.5651,0.6492,0.6931,24727230.9648,50.9937,38.3615
24.8938,1.591,0.6743,0.6912,4251248.6692,49.935,81.8867,0.6693,0.6974,17909753.8698,52.7792,49.4127,0.6693,0.7003,24834494.7876,50.9631,42.9876
23.0347,1.4177,0.6615,0.6747,4328811.9674,48.1969,141.6038,0.657,0.6822,16623037.1746,52.1743,76.5396,0.657,0.6863,23979131.6994,50.2251,62.7481
21.5689,1.5103,0.6564,0.6836,4411806.6257,49.2263,64.9625,0.6526,0.6903,17139495.1764,52.0746,47.5692,0.6526,0.6934,23492840.2562,50.1945,42.0614
22.0683,1.4116,0.6541,0.6743,4620846.4855,48.3303,95.3328,0.65,0.6824,17771520.9272,52.7806,62.5913,0.65,0.6862,24657554.5338,50.7764,53.3061
29.0101,1.5406,0.6711,0.6864,4204362.2503,49.0128,69.1026,0.6677,0.6932,17895019.7567,52.0249,42.3745,0.6677,0.6967,25620441.3741,50.2709,35.7263
24.0167,1.4136,0.6622,0.6742,4218082.5956,48.8593,147.4148,0.6575,0.6825,17653728.6474,52.103,71.6466,0.6575,0.6864,24657632.1944,50.462,59.5002
20.9734,1.474,0.6593,0.6801,4447040.0764,47.457,94.3162,0.6543,0.6871,16768076.7792,52.4166,63.3693,0.6543,0.6904,23216241.7915,50.656,55.1557
28.219,1.4688,0.6611,0.6796,4345780.9426,47.0508,59.532,0.6575,0.6875,18387232.448,52.0848,39.4458,0.6575,0.6911,25461293.513,50.2371,33.6683
21.83,1.5888,0.6666,0.6911,4430124.134,48.4807,66.353,0.6618,0.6971,17642875.0155,52.1734,47.1524,0.6618,0.7,24581708.4686,50.4056,41.8016
21.2377,1.428,0.6446,0.6757,4431541.5661,48.3921,59.7309,0.641,0.6834,17094886.6804,52.4782,45.9539,0.641,0.6871,23972745.6086,50.624,40.3283
24.6531,1.548,0.6717,0.6872,4408242.2802,47.9739,91.2132,0.6674,0.6933,16780292.6333,52.2425,57.1786,0.6674,0.6965,23755528.5787,50.7545,49.1678
27.721,1.4698,0.6605,0.6797,4481235.281,49.2876,62.1191,0.6555,0.6876,18551122.5036,52.5388,37.6458,0.6555,0.6914,26033345.6761,50.8374,32.3091
24.1674,1.4438,0.6494,0.6773,4563883.0662,49.8841,53.9928,0.6448,0.6848,17224885.3003,52.0635,37.4697,0.6448,0.6886,24448038.8869,50.7291,33.0239
21.765,1.4144,0.655,0.6745,4567221.859,49.4842,104.4286,0.6501,0.6822,17125951.7959,52.1972,63.6143,0.6501,0.6863,24407483.7783,50.4339,54.0574
20.5016,1.5758,0.6682,0.6898,4422773.1343,49.1816,89.5423,0.6636,0.6963,18115001.3051,52.6011,60.6497,0.6636,0.6993,25216448.4922,50.4154,52.7794
21.5951,1.5216,0.6667,0.6848,4632294.6706,47.7319,101.7936,0.6619,0.6916,17735882.5299,52.7583,65.6705,0.6619,0.6949,24815106.2704,50.2495,55.6975
27.4526,1.4819,0.6587,0.6809,4450699.2215,49.6728,53.3528,0.654,0.6877,16673329.4832,52.3902,35.4005,0.654,0.6914,23995131.122,50.0502,30.1608
24.383,1.4469,0.6646,0.6774,4288930.1049,48.0879,126.4709,0.6603,0.6856,18223504.5451,52.0033,66.6103,0.6603,0.6889,24619930.2425,50.3433,56.4061
25.4364,1.5135,0.6731,0.684,4560062.2429,48.3533,132.1007,0.6691,0.6905,16905416.2033,52.6416,70.7669,0.6691,0.6938,23821834.8189,50.9781,58.8627
25.4137,1.4043,0.6556,0.6734,4298924.0999,47.4392,82.3344,0.6515,0.6819,18011206.0699,52.1366,50.6926,0.6515,0.6861,25538386.5325,50.3159,42.5462
26.0529,1.4223,0.6614,0.6752,4418629.752,47.6617,103.2881,0.6565,0.6831,17520318.8389,52.7147,56.6509,0.6565,0.6869,24415492.286,50.7187,47.2526
28.5467,1.4707,0.6629,0.6796,4109188.8366,48.3046,67.4225,0.6594,0.6875,18177306.4876,52.651,42.0403,0.6594,0.6913,25649634.9137,50.5834,35.2653
21.2148,1.4536,0.6593,0.6782,4504754.2457,48.6309,108.3628,0.6554,0.6859,17855502.4933,52.7909,70.1234,0.6554,0.6895,24632155.5268,50.1684,59.0703
30.2019,1.4153,0.6641,0.6746,4559476.273,47.0677,102.9405,0.6598,0.6833,18899180.45,52.5992,49.5971,0.6598,0.6868,25201670.0635,50.449,41.0633
21.572,1.5103,0.652,0.6836,4395814.7124,47.6285,51.785,0.6469,0.6907,17973281.69,52.6901,39.2812,0.6469,0.6943,25555260.2427,50.2093,34.2357
21.3324,1.4629,0.6549,0.6789,4237789.6568,48.9187,79.9579,0.6507,0.6863,17000785.4599,52.0101,55.1305,0.6507,0.6901,24524767.1909,50.6476,47.9752
23.0246,1.4655,0.6634,0.6793,4418346.941,47.1995,107.0601,0.6582,0.6865,17116115.9277,52.9171,64.6128,0.6582,0.6899,23602085.5744,50.6461,54.7556
20.9073,1.4672,0.652,0.6796,4603709.9489,48.5046,69.4441,0.647,0.6875,18644461.948,52.4476,48.6893,0.647,0.6911,25851899.4525,50.6364,42.7313
21.4056,1.4746,0.6534,0.6802,4449927.2032,48.7764,68.629,0.6484,0.6877,17879603.6776,52.9245,48.4423,0.6484,0.6912,24726410.0239,50.5172,42.0712
20.5036,1.4568,0.6606,0.6784,4390557.1012,49.4002,125.5714,0.6557,0.686,17423473.6529,52.0817,74.3689,0.6557,0.6894,24058089.4568,50.852,64.6462
21.0897,1.4679,0.6458,0.6796,4567005.5116,48.6503,52.6751,0.6418,0.6875,18565958.38,52.232,40.2138,0.6418,0.6911,25597714.3482,50.5321,35.7735
21.9361,1.4713,0.6571,0.6798,4298821.898,48.7111,80.2683,0.6533,0.6878,18519279.3873,52.2912,54.5511,0.6533,0.6914,25739961.1795,50.8997,47.6378
26.4735,1.5394,0.6701,0.6864,4543358.7757,49.721,78.0441,0.6657,0.6927,17089057.5906,52.5124,47.755,0.6657,0.6959,24041608.0641,50.3415,40.604
29.8362,1.4369,0.6668,0.6767,4636572.0018,49.3399,116.5257,0.6622,0.6843,17416260.1279,52.5159,53.0829,0.6622,0.6882,24720368.8595,50.8953,43.2971
25.8636,1.4555,0.6622,0.6783,4398293.5689,47.9371,85.6577,0.6581,0.6863,18284806.3574,52.3075,51.581,0.6581,0.69,25414352.6653,50.4303,43.5588
31.5013,1.4504,0.6667,0.6779,4495979.8227,48.9741,89.5041,0.6625,0.6859,18365983.3931,52.5348,43.9218,0.6625,0.6899,26004888.2584,50.9764,36.1223
27.6665,1.4268,0.6626,0.6755,4222271.7725,48.3627,99.9215,0.6585,0.6831,16782420.9435,52.1469,54.4131,0.6585,0.6868,23542538.7003,50.7342,45.586
27.8596,1.484,0.6668,0.6811,4485599.8547,47.8471,82.5068,0.6619,0.6883,17457368.5419,52.2376,46.8112,0.6619,0.6921,25079718.5325,50.0978,38.8472
22.8341,1.4038,0.6527,0.6735,4625297.2659,49.5555,88.6388,0.6471,0.6823,18725143.4225,52.6932,52.8848,0.6471,0.686,25432227.6221,50.1931,45.044
21.3342,1.4496,0.6588,0.6777,4253713.0876,48.9105,107.8319,0.6541,0.6857,18023789.3075,52.9356,66.6323,0.6541,0.6894,25144717.0599,50.3682,56.1022
25.974,1.4593,0.6676,0.6787,4345440.9686,47.9825,129.9231,0.6639,0.6858,16783125.2694,52.76,69.422,0.6639,0.6899,24581122.8131,50.0072,54.8714
22.281,1.4854,0.6629,0.6812,4343458.9423,48.9341,99.911,0.659,0.6882,17085170.496,52.4735,64.6276,0.659,0.6919,24485652.0241,50.0536,54.1412
21.5586,1.5282,0.6564,0.6853,4362005.5111,49.8447,60.0441,0.651,0.6921,17674910.661,52.8521,42.4115,0.651,0.6956,25352099.8724,50.2756,36.7563
22.7673,1.4567,0.6658,0.6785,4462494.5927,47.8043,144.6653,0.6612,0.6859,17242036.9931,52.3105,77.9733,0.6612,0.6898,24819077.9309,50.0872,63.6897
20.4707,1.4666,0.6548,0.6793,4299576.0957,47.5361,82.0436,0.6502,0.6868,17527090.8019,52.1312,57.5526,0.6502,0.6904,24404874.8531,50.3972,50.3038
23.3399,1.635,0.6736,0.6955,4428083.8773,49.8267,65.8607,0.6681,0.7013,18482406.9846,52.6261,43.3269,0.6681,0.7037,24770641.1756,50.9199,38.8772
23.0583,1.5845,0.6748,0.6908,4591898.1638,48.6589,99.7138,0.6696,0.6968,17683661.0022,52.3532,59.9139,0.6696,0.6994,23947495.8563,50.2153,51.9771
25.4607,1.5336,0.6689,0.6859,4634446.1285,48.3658,78.6517,0.6648,0.6923,17137462.1082,52.7769,51.2518,0.6648,0.6957,24485396.47,50.3052,43.0643
31.9595,1.412,0.6558,0.6742,4440739.7919,49.7996,52.1979,0.6508,0.6821,17279133.9732,52.5405,30.8083,0.6508,0.6859,24064035.3819,50.6584,26.2458
20.9311,1.6762,0.6706,0.6994,4329730.4306,48.3071,53.9733,0.6651,0.7045,17767056.3516,52.3102,40.5057,0.6651,0.707,24923350.6822,50.7902,36.7833
28.653,1.4443,0.6555,0.6772,4239215.9337,48.8043,51.0177,0.6498,0.6851,17754578.0563,52.5064,31.8197,0.6498,0.6888,24752164.2162,50.1638,27.2286
21.1081,1.4697,0.648,0.6798,4660695.1364,49.6528,58.1639,0.6445,0.6868,17022760.993,52.9663,45.055,0.6445,0.6905,24086145.3738,50.7556,39.3778
29.4209,1.4265,0.6581,0.6756,4453226.886,48.1249,62.3008,0.6528,0.6833,17201974.9889,52.0481,36.674,0.6528,0.6871,24087409.4094,50.7539,31.5683
30.2779,1.5182,0.6715,0.6844,4534097.5613,47.8459,76.0624,0.6664,0.691,17110611.9548,52.9989,42.4859,0.6664,0.6942,23928397.5273,50.3117,35.2754
21.0425,1.4832,0.6594,0.681,4436238.2494,49.9923,94.2138,0.6551,0.688,17141357.984,52.3063,61.9438,0.6551,0.6915,23954550.4534,50.5056,53.7052
24.2911,1.5319,0.6695,0.6856,4405000.2079,48.1699,91.3931,0.6653,0.6925,17846852.7482,52.861,57.494,0.6653,0.6957,24872198.5855,50.5025,48.6318
23.6978,1.4564,0.6612,0.6784,4451973.209,48.3066,95.6884,0.6559,0.6861,17829356.3368,52.5747,56.3652,0.6559,0.6896,24494462.6236,50.1252,47.7149
23.9205,1.4404,0.6552,0.6769,4496065.5535,47.2589,70.5304,0.6511,0.6851,18398396.1935,52.9042,48.6725,0.6511,0.6887,25098584.6324,50.0711,41.2486
23.9524,1.5214,0.6703,0.6846,4293801.4413,47.7552,107.9412,0.6649,0.6919,18368696.5855,52.0446,59.4127,0.6649,0.6952,25545432.9335,50.7973,51.2186
20.9731,1.4472,0.652,0.6774,4244495.0378,47.3895,75.7006,0.648,0.6852,17467198.8719,52.7659,55.6116,0.648,0.6891,24985519.3443,50.897,47.9996
23.0152,1.5541,0.6631,0.6878,4505815.4289,49.6687,62.2896,0.6591,0.6944,17973123.2414,52.0266,43.8271,0.6591,0.6977,25492804.4037,50.3367,38.457
28.4506,1.5639,0.6706,0.6888,4686105.4744,47.2715,55.1207,0.6667,0.6953,18099543.4837,52.0184,37.447,0.6667,0.6981,24735364.7965,50.9305,33.1037
21.5895,1.4846,0.6528,0.681,4193166.9312,48.987,63.0274,0.6474,0.688,16903941.327,52.6737,44.5871,0.6474,0.6915,23877878.1729,50.7094,39.159
21.7109,1.5307,0.665,0.6856,4505783.8156,48.5617,87.2755,0.6606,0.692,17112155.4095,52.1453,58.6595,0.6606,0.6952,23949942.5134,50.6122,51.3224
23.959,1.5346,0.6732,0.6858,4236046.9286,48.6657,125.7494,0.6695,0.6924,17143261.8277,52.309,71.8473,0.6695,0.6957,24402928.7242,50.0052,59.3536
23.9716,1.6075,0.668,0.6929,4379041.5181,47.7167,52.2152,0.6629,0.6984,16766172.8431,52.4866,38.3382,0.6629,0.7011,23676611.2838,50.5525,33.9676
22.5539,1.5136,0.6648,0.6838,4294661.3497,48.1144,88.9025,0.6599,0.6904,16819704.1568,52.8447,58.1924,0.6599,0.694,24246400.4802,50.8364,49.6952
21.6218,1.5188,0.6514,0.6843,4282689.9192,49.2307,50.2275,0.6457,0.6909,16825094.9474,52.6756,36.9017,0.6457,0.6941,23703987.9515,50.8972,32.9767
28.2774,1.5095,0.668,0.6834,4228154.8067,47.0677,70.9615,0.6624,0.6902,17043836.6538,52.914,42.0047,0.6624,0.6938,24463618.3612,50.8111,35.4175
22.2869,1.4742,0.6671,0.6801,4381227.4233,49.2533,149.653,0.6625,0.6879,18380220.7229,52.7045,78.2275,0.6625,0.6917,25811458.4109,50.7499,65.0685
21.3107,1.4865,0.6516,0.6812,4318485.2624,48.2179,59.4933,0.6481,0.6884,17339759.2539,52.5639,46.1178,0.6481,0.6918,24162602.8241,50.8036,40.7545
23.365,1.54,0.6686,0.6865,4522567.6179,49.2377,89.4608,0.6648,0.6934,18424316.3685,52.9475,57.9822,0.6648,0.6967,25606219.9813,50.3802,49.0834
20.3889,1.4619,0.6564,0.6789,4403959.8831,47.2863,91.5653,0.6507,0.6861,16960839.5508,52.6337,61.5506,0.6507,0.6901,24623920.633,50.3611,52.3981
24.3608,1.5847,0.6738,0.6906,4317585.8262,49.3304,84.8974,0.6695,0.697,18174266.5873,52.2223,52.704,0.6695,0.7001,25504783.4641,50.4254,45.465
22.5481,1.6286,0.669,0.6949,4371283.588,49.5662,57.2538,0.6634,0.7004,17436827.2657,52.806,40.4046,0.6634,0.703,24185121.4573,50.3784,35.7179
24.9416,1.4608,0.6583,0.6788,4310952.0255,48.5716,70.5944,0.6542,0.6861,17080508.3309,52.0358,46.6148,0.6542,0.6894,23414008.9033,50.0892,40.2954
30.903,1.4512,0.6664,0.678,4616546.632,47.4963,86.1305,0.6608,0.6859,18148224.6202,52.8828,42.294,0.6608,0.6894,24809071.2773,50.4522,35.0757
20.9937,1.4678,0.6491,0.6797,4649344.2367,47.5086,59.2472,0.6453,0.6873,18211892.1378,52.0866,45.423,0.6453,0.6909,25192348.0472,50.0742,39.8867
26.8049,1.4494,0.6622,0.6778,4463516.2075,47.3657,82.4424,0.6586,0.6853,17366348.714,52.0476,51.2441,0.6586,0.6889,24211941.5157,50.0601,42.9896
25.4879,1.4924,0.6707,0.6818,4226023.6018,47.1215,128.196,0.6657,0.6894,18359747.2305,52.0227,62.8255,0.6657,0.6926,24842641.6927,50.7179,53.6419
22.0668,1.4715,0.6558,0.6798,4298017.7276,48.2695,73.2947,0.6524,0.687,17004784.1719,52.3238,53.3151,0.6524,0.6908,24461591.3305,50.0396,45.4576
30.6862,1.4625,0.6692,0.679,4467401.4708,47.4356,103.4587,0.6647,0.6868,18152495.9395,52.4237,48.9023,0.6647,0.6902,24733779.5276,50.2838,40.308
26.8729,1.5538,0.6751,0.6877,4347095.9027,48.2014,96.8195,0.6696,0.6941,17301387.2569,52.847,52.084,0.6696,0.6972,24310294.1576,50.05,43.3241
20.3996,1.4151,0.6412,0.6745,4394992.8976,47.1834,58.268,0.6353,0.6822,17039728.8988,52.5559,43.6406,0.6353,0.6863,24333419.5832,50.6228,38.3021
27.8324,1.5049,0.6678,0.683,4226671.8336,49.7534,79.2686,0.663,0.6897,16733158.777,52.9055,45.8335,0.663,0.6932,23996872.6291,50.3952,38.1606
24.6228,1.6007,0.6718,0.6922,4312132.1317,49.1664,65.4527,0.6663,0.6981,17571718.6165,52.1716,42.0045,0.6663,0.7008,24295782.5931,50.1735,36.9132
21.0571,1.5533,0.6631,0.6877,4481204.2476,47.4407,71.4272,0.6584,0.6942,17792935.9587,52.3478,51.8177,0.6584,0.6976,25311183.466,50.0657,44.9268
30.3213,1.4539,0.6598,0.6782,4423025.9254,47.0332,52.6076,0.6545,0.6855,17057468.1522,52.9642,33.5903,0.6545,0.6891,23870707.0733,50.0921,28.1564
21.4468,1.5841,0.6624,0.6906,4356628.1699,49.3185,58.9208,0.6587,0.6964,16924881.1577,52.3813,45.0117,0.6587,0.6993,23668082.1344,50.8181,40.3147
24.7167,1.515,0.6654,0.684,4414125.952,48.7196,77.1777,0.6599,0.6911,17934322.2381,52.6346,47.1339,0.6599,0.6945,25248210.8028,50.0004,39.8944
27.5687,1.4227,0.6637,0.6753,4541599.3458,49.9154,118.3334,0.6603,0.6834,18020347.7263,52.7091,60.1201,0.6603,0.6874,25235491.4916,50.9857,49.2342
23.1838,1.5203,0.6692,0.6846,4590881.6863,47.1069,104.426,0.6657,0.6913,17391220.6645,52.6987,68.3862,0.6657,0.6946,24393739.6242,50.9089,58.0312
20.2463,1.5646,0.6716,0.6888,4469727.8882,49.4997,122.5202,0.6682,0.6955,18536209.8941,52.7937,79.6486,0.6682,0.6985,25490156.7047,50.7084,68.3692
22.7451,1.5067,0.654,0.6832,4310463.7493,47.8937,51.9899,0.6497,0.69,17185598.0479,52.4739,39.5931,0.6497,0.6935,24333053.1878,50.5091,34.7914
21.7656,1.5711,0.6656,0.6894,4393596.0873,49.4313,71.5916,0.6615,0.6959,18080665.5462,52.7671,50.7746,0.6615,0.6991,25768383.2892,50.364,43.8321
21.1352,1.5593,0.6632,0.6881,4170433.7359,48.7158,71.2155,0.6576,0.6946,17495386.4586,52.9785,49.4791,0.6576,0.6978,24818983.2314,50.2306,42.7304
23.2567,1.4103,0.6597,0.674,4329831.724,47.5431,125.7462,0.655,0.6817,16722773.4555,52.2531,70.672,0.655,0.6856,23685698.8637,50.2276,58.6383
26.4957,1.4513,0.6587,0.678,4513449.482,49.3224,68.896,0.6535,0.6857,17729147.943,52.3325,41.543,0.6535,0.6895,25114629.9923,50.1307,35.1665
23.5529,1.5386,0.6734,0.6864,4568302.7878,48.9354,125.9995,0.6694,0.6928,17320973.4955,52.7895,72.7257,0.6694,0.696,24313520.3492,50.0798,60.0965
26.8424,1.407,0.6601,0.6737,4427951.6844,47.1786,98.6568,0.6553,0.6821,18041946.4105,52.2134,53.146,0.6553,0.6862,25362590.9168,50.0805,43.7805
28.6101,1.4368,0.665,0.6763,4062890.5036,48.3743,106.3265,0.6607,0.6838,16583497.8078,52.2221,54.2356,0.6607,0.6878,24005500.3037,50.0371,43.8065
21.5786,1.4351,0.6502,0.6765,4654713.9098,49.6237,72.9947,0.6466,0.6845,18160254.7827,52.5408,51.6606,0.6466,0.6882,25048333.0709,50.6471,44.9604
29.2221,1.4043,0.6609,0.6734,4367755.7177,47.9968,93.2731,0.6564,0.6819,17939103.5506,52.7349,48.574,0.6564,0.6857,24842394.9827,50.0765,39.5712
20.8295,1.4099,0.6378,0.674,4447705.8297,47.4759,50.6144,0.6322,0.6825,18266340.2042,52.2635,37.9968,0.6322,0.6861,24710676.9708,50.9473,34.299
22.4663,1.4321,0.6515,0.6761,4381577.1301,48.7083,72.0938,0.6471,0.6835,16825105.3017,52.2121,49.7001,0.6471,0.6872,23449596.1837,50.5654,43.409
27.7496,1.4937,0.6663,0.6819,4214898.0642,48.5975,75.992,0.6621,0.6888,16854941.7597,52.7257,46.4391,0.6621,0.6926,24554861.1382,50.07,38.1772
21.4782,1.6326,0.6709,0.6953,4397119.9763,47.631,65.0305,0.6665,0.7006,17101032.2728,52.8533,49.4803,0.6665,0.7031,23627099.0673,50.6194,43.8082
23.504,1.4487,0.6563,0.6777,4438708.0174,47.5094,74.5646,0.6513,0.6858,18371846.4509,52.8954,49.1732,0.6513,0.6893,25040498.4547,50.6769,42.3612
23.8704,1.4379,0.6528,0.6767,4476685.0839,48.4261,65.2158,0.6487,0.6846,17804369.5454,52.4264,45.1668,0.6487,0.6885,25141850.6712,50.2682,38.6428
20.6528,1.4729,0.652,0.6799,4198224.2637,48.7706,70.3398,0.6474,0.6873,17378181.2737,52.4869,50.4237,0.6474,0.6908,24343009.8787,50.4132,44.0593
26.1327,1.5269,0.6697,0.6853,4667940.5871,48.9953,83.9833,0.6645,0.6922,18154594.8408,52.4468,48.352,0.6645,0.6956,25526866.3343,50.3624,40.9736
25.295,1.4414,0.6643,0.677,4373836.3557,48.4636,120.814,0.6598,0.6844,16886724.5073,52.4033,64.4883,0.6598,0.6883,24144592.0753,50.7613,53.4333
21.7148,1.5309,0.6547,0.6854,4192444.4218,49.4044,54.0419,0.6508,0.6921,17154649.1588,52.8133,41.2924,0.6508,0.6954,24417779.5037,50.8455,36.4378
24.7605,1.4362,0.6508,0.6765,4451782.4,47.8548,54.7497,0.6465,0.6837,16543820.9117,52.3596,39.6534,0.6465,0.6876,23721523.1989,50.2507,34.1089
21.0323,1.5897,0.67,0.6912,4383186.4717,49.3558,86.9769,0.6653,0.6969,16895145.4977,52.1588,58.7341,0.6653,0.6998,23914626.2328,50.0251,51.1132
22.1197,1.4673,0.6636,0.6794,4378160.9993,48.3176,119.7712,0.6585,0.6869,17566044.8383,52.7209,69.4956,0.6585,0.6908,25057559.9465,50.2102,57.6875
23.521,1.4722,0.6639,0.6799,4386777.3875,47.2145,101.3892,0.66,0.6868,16513756.4935,52.9804,65.8896,0.66,0.6904,23645533.8992,50.4603,54.6217
22.7622,1.4438,0.6624,0.6773,4586287.7824,47.2205,120.172,0.657,0.6848,17302326.2482,52.6727,68.8406,0.657,0.6883,23933906.5284,50.7579,58.3004
31.0163,1.452,0.6641,0.6781,4610911.9356,49.8008,73.1312,0.6589,0.6857,17695016.9449,52.7607,38.5869,0.6589,0.6892,24419442.2875,50.9236,32.6152
31.2489,1.5526,0.6721,0.6876,4396121.9844,48.5052,57.3051,0.6667,0.6942,17774323.2372,52.9936,33.6732,0.6667,0.6971,24276899.9303,50.4205,28.7175
20.3431,1.4089,0.6531,0.6738,4241099.922,48.2966,108.9483,0.6493,0.6819,17426479.6127,52.3004,72.1419,0.6493,0.6857,24096228.992,50.6099,62.0576
25.6652,1.5465,0.6712,0.687,4265827.1284,48.8476,84.3656,0.6673,0.6933,16944594.7025,52.515,53.1082,0.6673,0.6964,23780480.9279,50.8181,45.567
25.5536,1.4817,0.6708,0.6809,4457199.0978,48.8884,148.9633,0.6666,0.6883,17843078.742,52.7345,71.5964,0.6666,0.6919,25173267.4929,50.2975,57.8193
23.268,1.459,0.6643,0.6786,4257021.9542,48.7656,124.0936,0.6604,0.6856,16471823.2731,52.5204,72.7468,0.6604,0.6892,23344769.6457,50.921,61.1638
29.745,1.417,0.654,0.6745,4185494.3994,47.7898,50.4655,0.6499,0.6822,16673356.6478,52.333,33.8741,0.6499,0.6861,23752282.5775,50.8955,29.0933
