d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
8.6548,1.5029,0.4804,0.5805,1432256.5007,27.7531,16.4807,0.4804,0.5875,5948114.5798,28.3994,15.8575,0.4741,0.5917,8758122.9971,27.3008,11.2307
8.2149,1.4425,0.4745,0.5766,1235357.1933,26.1139,18.7495,0.4745,0.5836,5617942.6012,28.4471,20.3058,0.4704,0.5878,8338242.7324,29.5949,18.1477
8.4983,1.4355,0.4727,0.5764,1370172.6456,27.1496,18.4092,0.4727,0.5823,5038435.5576,30.5675,21.2657,0.4675,0.5855,7113595.6184,28.8685,15.5872
9.5307,1.4528,0.4721,0.5773,1277023.5014,27.2603,13.0911,0.4721,0.583,4877936.3041,30.3233,14.8398,0.4686,0.5866,7196399.5993,27.7098,10.7855
8.2652,1.4557,0.4829,0.5774,1279063.5274,25.1926,21.4797,0.4829,0.5841,5457812.837,30.5801,28.2586,0.4779,0.5879,7919492.787,27.3036,18.7548
9.2614,1.4142,0.4701,0.5752,1420643.8045,25.4195,14.0295,0.4701,0.5808,4868077.8786,28.3523,16.1889,0.4625,0.584,6932552.8192,27.2451,11.2662
8.9921,1.5089,0.4777,0.5808,1383581.8611,27.3743,13.0409,0.4777,0.5867,5162464.0898,31.7404,15.7937,0.4708,0.5901,7419876.2694,29.6018,10.4017
9.4723,1.4643,0.4719,0.5779,1244048.0865,27.2232,12.2798,0.4719,0.5841,5178474.2233,28.476,12.4477,0.4672,0.5874,7290466.7276,28.8781,10.4272
9.6746,1.4237,0.4778,0.5758,1462077.9535,27.8114,18.7471,0.4778,0.583,5917271.6063,31.7753,21.7259,0.4722,0.5874,8765667.7272,27.5865,13.4871
7.327,1.4804,0.4735,0.579,1363310.0411,26.4055,18.6826,0.4735,0.5845,4827282.882,29.6509,21.6996,0.4649,0.5875,6781833.522,29.5692,15.1645
7.3453,1.5047,0.484,0.5804,1349084.8345,25.7737,22.5292,0.484,0.5863,5103854.6216,28.5427,25.4072,0.4787,0.5902,7660044.5517,29.5704,21.4063
7.1477,1.4286,0.4758,0.5761,1419417.1589,25.5819,26.7746,0.4758,0.5821,5163360.9128,28.4957,30.563,0.4663,0.5857,7488528.9909,28.7807,21.7073
7.4222,1.5776,0.4847,0.5849,1423252.9245,27.0767,15.8844,0.4847,0.5905,5142740.1983,30.9363,18.8333,0.4776,0.5939,7419813.5558,27.5644,11.1245
10.7487,1.4257,0.4755,0.5759,1398802.591,27.5637,13.7298,0.4755,0.5824,5450555.5127,31.5178,16.0941,0.4722,0.5866,8174232.2777,28.471,11.5722
12.9419,1.4073,0.4824,0.5748,1449526.8577,26.2956,11.912,0.4824,0.5811,5288526.4264,31.7098,15.3752,0.4794,0.5849,7723081.2414,29.548,11.9091
8.2716,1.4266,0.4758,0.5759,1423388.9236,26.3173,21.3158,0.4758,0.5821,5223008.6662,29.2967,24.1646,0.4675,0.5859,7698775.4027,27.4486,15.6556
7.3255,1.4064,0.4785,0.5746,1340900.5268,26.1022,32.5447,0.4785,0.582,5903879.0871,29.4748,37.2419,0.4737,0.5852,7943965.8958,29.2102,30.442
8.5527,1.4531,0.4829,0.5775,1411508.5207,26.6396,22.5512,0.4829,0.5838,5376886.0831,30.5171,26.645,0.4748,0.5871,7476062.723,27.4328,16.2478
8.6796,1.4764,0.4825,0.5789,1395395.6979,27.441,20.1808,0.4825,0.5839,4591687.5454,30.4432,22.824,0.4725,0.5873,6776677.6979,27.1408,12.6009
8.0433,1.4292,0.4687,0.5759,1313968.7555,26.056,17.1608,0.4687,0.5825,5387083.6176,31.9841,22.9841,0.4616,0.5863,7873954.8351,27.4405,13.2013
8.3722,1.4141,0.4728,0.5754,1516089.7538,27.8336,22.3246,0.4728,0.5821,5672997.3628,30.3815,24.1553,0.4636,0.5858,8036948.5898,29.3493,16.1086
7.8625,1.461,0.478,0.5781,1470128.7499,27.0454,22.2254,0.478,0.5847,5680417.6232,31.1533,26.4142,0.4695,0.5887,8268720.5846,27.5433,15.1991
11.9029,1.4124,0.4791,0.5752,1473767.9318,26.9557,12.9472,0.4791,0.5816,5416623.0836,28.085,12.947,0.4726,0.5849,7568118.1113,29.147,10.7859
7.8659,1.4003,0.479,0.5743,1358564.0559,25.5598,28.423,0.479,0.5808,5399658.0998,28.897,33.009,0.4721,0.5849,7956262.0204,28.3516,24.5007
8.3256,1.4739,0.4722,0.5787,1393921.0239,26.3141,14.2341,0.4722,0.5853,5596603.8092,31.645,18.3587,0.4638,0.5888,7879923.2795,29.1628,11.2769
9.6117,1.4808,0.4825,0.5791,1396404.9734,27.2163,15.8065,0.4825,0.5856,5543609.3221,31.9105,19.3093,0.4739,0.589,7728597.9428,29.4491,12.017
10.5756,1.4235,0.4772,0.5756,1337242.7794,25.1168,12.7335,0.4772,0.582,5293562.2458,30.9366,17.2832,0.4719,0.5856,7627633.6008,27.1151,11.0612
8.2101,1.4598,0.4807,0.5778,1370197.1883,25.4376,20.0917,0.4807,0.5831,4665221.3359,31.305,27.4538,0.4748,0.5873,7378130.5125,29.9357,19.8704
8.765,1.4035,0.4773,0.5744,1337292.1693,27.7735,24.9807,0.4773,0.5812,5478884.3381,30.2433,26.8287,0.471,0.5847,7720382.5718,29.7067,20.4023
7.2163,1.54,0.4744,0.5828,1488454.0513,27.9534,15.1052,0.4744,0.5886,5258972.2667,28.2751,14.4889,0.4716,0.5918,7414737.9962,28.6879,12.7833
7.7349,1.4771,0.4653,0.579,1458504.0497,26.1043,12.2353,0.4653,0.5854,5514329.2989,31.6436,16.1216,0.4611,0.5888,7732676.8823,27.1327,10.1477
8.0225,1.4133,0.4841,0.575,1318419.9231,27.1329,33.8226,0.4841,0.5819,5576275.0299,29.878,36.901,0.477,0.586,8245547.3719,28.0715,25.219
10.8708,1.4437,0.4846,0.577,1421224.4035,26.4415,15.3075,0.4846,0.5844,6095666.4613,28.4405,15.99,0.478,0.5881,8513903.165,29.6996,13.3367
7.1336,1.4773,0.4619,0.5789,1369620.1439,27.2383,13.64,0.4619,0.5847,5031254.2598,29.4137,14.7667,0.4578,0.5886,7597454.3535,27.3457,10.5875
7.0868,1.421,0.4547,0.5756,1404521.7538,27.5901,15.5768,0.4547,0.5817,5179918.6778,31.9873,18.9499,0.449,0.5854,7546196.3693,27.6313,11.3974
8.1195,1.4516,0.4793,0.5772,1299031.4197,26.8758,22.7721,0.4793,0.5828,4765268.412,29.6654,25.4882,0.4705,0.5865,7181461.4507,29.1518,17.5585
9.1066,1.4418,0.4681,0.5766,1303237.4424,27.1478,13.1504,0.4681,0.5838,5749471.9706,31.7826,16.0507,0.4623,0.587,7834214.5295,29.6151,11.2401
8.5187,1.479,0.4721,0.579,1363474.2565,25.9409,12.7813,0.4721,0.5854,5416987.6619,29.6316,15.2025,0.4669,0.5894,8041505.5433,27.6132,10.5993
8.5455,1.4475,0.4778,0.5772,1445814.9047,25.7053,18.26,0.4778,0.5832,5216557.3796,30.7593,23.5606,0.472,0.5867,7454654.3954,28.786,16.6015
7.5063,1.4805,0.4687,0.579,1331814.0552,27.5005,16.0284,0.4687,0.586,5779570.4487,28.52,15.9031,0.4655,0.5901,8456869.2583,28.147,13.2242
7.313,1.413,0.4599,0.5749,1278266.4782,27.831,18.964,0.4599,0.5821,5713340.3611,29.4902,19.5404,0.4549,0.5855,7935385.0768,27.8306,14.2071
8.4149,1.402,0.4721,0.5743,1305710.5894,26.0594,20.4417,0.4721,0.5811,5488500.4387,28.6657,22.5858,0.4653,0.5847,7780208.4785,27.6309,16.293
7.9142,1.4424,0.471,0.5766,1270265.875,25.2178,16.7203,0.471,0.5839,5840928.311,28.2965,19.1831,0.4644,0.5879,8426059.6505,29.9274,16.107
7.8576,1.5026,0.4707,0.5805,1455526.9297,26.1008,12.4077,0.4707,0.5863,5167889.5283,31.0387,15.9027,0.4658,0.5897,7428701.1914,29.0957,11.3494
8.5732,1.4087,0.4738,0.5747,1299993.8055,25.5487,19.3446,0.4738,0.5818,5688511.4285,31.7278,26.3065,0.4706,0.5856,8104916.37,27.9184,18.2724
11.2069,1.4611,0.4813,0.578,1450338.2411,27.6119,12.7164,0.4813,0.584,5173055.8658,28.7251,12.7357,0.4765,0.5877,7616659.1249,28.5497,10.2806
8.9618,1.5089,0.477,0.5806,1308447.8039,27.5812,12.945,0.477,0.5875,5737036.2865,30.2169,14.0904,0.4735,0.5911,8124999.1664,29.4838,11.4376
8.0895,1.4207,0.4698,0.5758,1516295.4023,27.7858,20.7897,0.4698,0.5825,5702746.1075,29.7682,21.8267,0.4639,0.5859,7909677.4204,29.1523,16.5839
9.894,1.4112,0.4782,0.575,1395866.6906,25.1289,16.0259,0.4782,0.5811,5169941.3413,28.6886,19.1194,0.4736,0.5848,7542109.1929,27.1653,14.3295
8.4802,1.5192,0.4795,0.5813,1348994.8229,27.3294,14.6855,0.4795,0.5873,5200026.3924,28.4642,14.7777,0.4727,0.5907,7449899.4191,29.57,11.7433
7.1888,1.4527,0.4618,0.5776,1468238.4149,26.7734,15.2268,0.4618,0.584,5488518.188,29.8612,17.3581,0.4557,0.5875,7770117.7077,27.3291,11.3469
7.0231,1.5,0.4768,0.5802,1369252.3036,26.1847,20.0306,0.4768,0.5855,4756183.002,30.8977,25.3786,0.4712,0.5889,6956038.0559,29.8898,18.8268
8.327,1.4501,0.4845,0.5772,1366980.8642,27.0808,26.282,0.4845,0.583,4990317.8119,31.8009,32.4212,0.4754,0.5866,7296085.3448,29.0904,19.8088
10.2636,1.4507,0.4804,0.5775,1529016.6118,25.869,13.7355,0.4804,0.5837,5372841.5396,28.5377,15.3376,0.4771,0.5873,7710565.2382,28.2629,12.9892
9.6779,1.4092,0.4691,0.5748,1336175.5694,27.8552,15.2007,0.4691,0.5803,4716403.8979,31.5784,17.7837,0.4635,0.5843,7288390.2021,27.6732,11.2354
7.1286,1.4034,0.4735,0.5745,1389230.639,27.7561,33.2352,0.4735,0.581,5404804.3308,30.6119,36.6513,0.4679,0.5852,8084016.9775,28.0177,25.0416
9.1451,1.404,0.479,0.5745,1354002.7177,25.8953,21.1955,0.479,0.5808,5256521.6061,31.4592,27.8256,0.4735,0.585,7917820.2463,29.7842,20.291
8.0887,1.4903,0.4721,0.5796,1345321.6005,27.4457,14.6911,0.4721,0.5855,5104943.9093,29.3955,15.582,0.4631,0.5886,7113581.9921,29.1377,10.5334
11.2932,1.4286,0.482,0.5762,1480551.4271,26.986,14.5626,0.482,0.5832,5884341.2751,30.8224,16.9279,0.4759,0.5865,8000717.7194,27.2564,10.7944
7.7319,1.5723,0.4833,0.5845,1403860.8793,26.1453,13.4465,0.4833,0.591,5650784.8479,28.6722,14.816,0.4769,0.5944,7931282.7513,28.3797,10.8041
8.1576,1.419,0.4604,0.5754,1379423.9742,25.4108,12.5776,0.4604,0.5819,5418346.6813,28.9419,14.989,0.4529,0.5853,7554031.9342,29.8767,11.6289
7.9823,1.5318,0.4808,0.582,1339855.2647,27.8012,16.6169,0.4808,0.588,5173066.6473,29.8642,17.6323,0.4742,0.5916,7594906.0618,27.2675,11.1925
9.0743,1.4311,0.4855,0.5762,1389687.2699,25.9175,23.2336,0.4855,0.5825,5328950.2798,28.8352,26.1525,0.478,0.5857,7394377.8698,28.6186,19.5164
7.1879,1.4535,0.4623,0.5777,1508872.4205,27.7945,16.545,0.4623,0.5844,5752393.6852,29.1725,16.843,0.4547,0.5879,8030792.8341,29.7076,12.5483
9.9211,1.4492,0.4841,0.5773,1401564.401,27.705,19.1391,0.4841,0.583,4995045.7456,29.951,20.4867,0.4763,0.5864,7216984.9351,29.0381,14.4052
7.1688,1.5688,0.4818,0.5844,1418353.3034,26.4029,15.2965,0.4818,0.5898,5008550.413,31.253,19.4027,0.4775,0.5936,7545409.6005,28.177,13.0718
8.6224,1.4304,0.4667,0.5761,1400143.9571,25.9184,13.6429,0.4667,0.5832,5776000.8178,30.7573,17.2348,0.4641,0.5871,8346962.798,29.3913,14.0068
9.6022,1.4394,0.4783,0.5768,1460844.4026,27.1046,16.9763,0.4783,0.5831,5432863.3836,29.1578,17.9908,0.4691,0.5866,7694054.0016,27.2137,11.2115
7.8764,1.4305,0.4833,0.5759,1271825.2001,26.8972,30.8975,0.4833,0.5824,5302105.2562,31.7866,38.2543,0.4755,0.5862,7732587.98,28.5326,23.6802
9.3241,1.4018,0.4636,0.5747,1554845.8737,27.0292,13.3549,0.4636,0.5808,5318662.7971,30.2824,15.3307,0.4597,0.5847,7818750.1613,28.4121,11.5488
8.0709,1.4148,0.4817,0.575,1296293.9229,26.4804,29.3574,0.4817,0.582,5581399.2194,30.217,34.2247,0.4789,0.5851,7583685.9658,29.2312,28.5046
9.3825,1.4146,0.465,0.5751,1356946.5448,26.7805,12.7022,0.465,0.5825,5921948.4981,30.953,15.1911,0.4608,0.5862,8302219.2975,28.3503,10.868
7.7081,1.4529,0.4627,0.5775,1424313.0541,25.3485,12.3407,0.4627,0.5849,6065115.646,29.7676,15.3882,0.4547,0.5886,8494322.2487,28.9654,10.4025
7.4246,1.4306,0.4571,0.5761,1380160.0597,27.5469,14.5614,0.4571,0.5824,5311841.8415,31.4692,17.2424,0.4497,0.5866,7968427.3481,28.1089,10.2473
8.1543,1.4412,0.4655,0.5768,1389518.4711,25.0639,12.8772,0.4655,0.5825,4983309.6739,31.3001,18.1385,0.463,0.5862,7353235.8338,29.8889,14.757
7.2374,1.5734,0.4804,0.5846,1374280.5582,25.492,12.8439,0.4804,0.5908,5493696.0419,28.3978,14.6666,0.4755,0.5944,7899606.4554,27.5002,10.8801
8.3883,1.4951,0.4808,0.58,1417248.9168,27.1826,17.9426,0.4808,0.586,5276488.8184,28.6564,18.4153,0.4773,0.5899,7815223.5605,27.1295,14.1145
7.93,1.4262,0.456,0.5757,1318255.3153,25.2189,10.6497,0.456,0.5814,4803833.1405,31.946,15.4012,0.4533,0.5849,7076286.4557,28.8186,11.3053
7.4761,1.4139,0.4555,0.5753,1486581.315,25.1788,12.6249,0.4555,0.5825,5962245.8174,28.0125,14.3899,0.4516,0.5857,8040666.7766,29.2913,13.1214
9.2969,1.5023,0.4772,0.5803,1316840.5502,27.7959,12.827,0.4772,0.5867,5421265.2077,28.2575,12.3024,0.4713,0.5899,7552595.4827,29.9163,10.5291
7.2553,1.4363,0.4632,0.5763,1313749.9546,27.9844,18.9979,0.4632,0.5824,5067175.4252,28.8902,18.8941,0.4552,0.5867,7878665.4987,28.9022,13.4849
12.1204,1.414,0.4793,0.5752,1451592.8242,27.3347,12.8002,0.4793,0.5815,5334821.1691,28.9723,13.1965,0.4714,0.585,7557814.5793,29.9663,10.428
9.4333,1.4217,0.4721,0.5754,1290820.4976,25.1858,13.6975,0.4721,0.5815,5054204.7336,31.8852,19.5616,0.4628,0.5853,7474057.2187,27.2913,10.4321
8.095,1.4384,0.4781,0.5766,1388062.5776,27.8582,25.1776,0.4781,0.5834,5617025.9621,31.9414,29.4759,0.4715,0.5872,8130066.2798,27.3707,17.337
7.8556,1.5295,0.4794,0.5821,1447135.3216,27.2076,15.8462,0.4794,0.5876,5025657.4375,28.2279,15.9242,0.4726,0.5909,7190873.1848,28.8327,12.2733
7.111,1.4287,0.4564,0.5761,1442055.4856,26.4205,14.4729,0.4564,0.5824,5377850.1203,31.9677,19.0153,0.4521,0.5857,7477670.1876,27.1584,11.7937
7.0733,1.478,0.4788,0.5789,1336639.5022,27.8612,27.1709,0.4788,0.5857,5702916.4334,28.7479,26.5728,0.4739,0.5898,8369710.4932,27.6589,19.9678
8.5891,1.4922,0.4752,0.5796,1301884.3432,26.0525,13.1414,0.4752,0.5862,5515144.9318,29.5132,15.339,0.4694,0.5896,7712921.4613,29.9175,12.2334
8.3529,1.4215,0.4838,0.5756,1404994.5402,26.6104,28.6141,0.4838,0.5815,5051544.909,29.667,32.3833,0.4771,0.5851,7340131.675,28.7052,23.6522
8.3483,1.4273,0.4885,0.576,1411001.4498,26.9227,33.1547,0.4885,0.5823,5319269.9517,31.9206,41.1989,0.4798,0.5861,7791975.8128,29.2431,25.7177
9.9117,1.4318,0.4756,0.5761,1312899.8926,26.2342,14.3173,0.4756,0.5822,5144382.2336,31.7247,18.6826,0.472,0.5857,7380082.3703,28.8338,13.5462
9.3202,1.4986,0.4778,0.5801,1383484.2395,25.2905,11.1285,0.4778,0.5857,4906489.184,31.3778,15.4352,0.4738,0.59,7717178.4798,29.5262,11.4908
11.0811,1.4018,0.4821,0.5741,1194053.7844,27.7905,18.4514,0.4821,0.5807,5278692.1345,30.0312,19.5056,0.4754,0.5848,7860649.7022,29.1824,14.333
9.5885,1.4615,0.4764,0.5781,1473419.6086,26.6232,13.6896,0.4764,0.5853,6021544.8695,31.5207,17.0059,0.4691,0.5889,8414401.307,29.9438,11.592
8.3644,1.4162,0.4635,0.5752,1318211.0291,27.4048,15.6775,0.4635,0.5819,5482444.3029,30.622,17.7711,0.4593,0.5853,7670268.0075,27.5906,12.3601
7.3677,1.5062,0.4845,0.5806,1362443.4266,27.325,25.2447,0.4845,0.5877,5950946.9117,29.5475,26.6892,0.4774,0.591,8164488.327,28.2392,18.4254
7.0451,1.4411,0.4565,0.5767,1366841.4445,25.9197,13.1403,0.4565,0.5824,4922966.521,29.45,15.69,0.4468,0.5862,7364105.334,29.7378,10.4402
8.8745,1.4784,0.4834,0.5789,1355380.6636,26.5248,18.4872,0.4834,0.5851,5250572.943,31.4854,23.2638,0.4739,0.5883,7365604.4902,27.8817,13.0639
7.9293,1.4178,0.461,0.5753,1327111.504,26.9033,15.2722,0.461,0.5812,4990079.0367,30.154,17.6149,0.4566,0.5848,7259407.5528,28.7684,13.3973
8.8528,1.4998,0.485,0.5802,1360427.5544,27.5989,18.8319,0.485,0.5862,5196034.5459,29.1084,19.283,0.4793,0.5897,7521955.4849,27.5249,13.6612
7.8564,1.4936,0.4864,0.5799,1403328.4759,26.7084,24.3863,0.4864,0.5865,5629463.7667,31.2126,29.6528,0.4792,0.5901,7998757.0675,29.4149,20.0505
8.0196,1.4481,0.4845,0.5773,1459074.4985,25.9758,26.4979,0.4845,0.5832,5174905.0876,31.7427,35.1994,0.4781,0.5864,7256596.9572,28.169,22.322
11.3515,1.4474,0.4856,0.5773,1475565.3627,26.2217,13.9983,0.4856,0.5845,5995834.2454,28.579,15.0225,0.4761,0.5884,8538647.3266,29.2718,10.9868
9.9872,1.4085,0.4736,0.575,1478851.8339,25.1834,13.7498,0.4736,0.5817,5615444.7272,28.2656,15.8486,0.4641,0.5854,8018334.023,28.5974,11.3471
10.6332,1.4121,0.4762,0.5749,1330555.9282,27.2832,15.1437,0.4762,0.5819,5651473.6497,28.7936,15.4018,0.4675,0.5854,7902521.7146,27.3877,10.1946
8.3901,1.408,0.4779,0.5746,1291138.3909,27.5049,26.679,0.4779,0.5804,4829640.5816,31.3262,31.2822,0.4741,0.5841,7170884.3802,28.2715,22.226
7.1442,1.4748,0.4839,0.5787,1339132.0502,27.5853,31.8103,0.4839,0.5857,5813156.2722,29.9699,33.8724,0.4739,0.5888,7851846.7312,27.0919,19.3454
7.036,1.5565,0.4849,0.5837,1484687.2169,27.504,21.0311,0.4849,0.5905,5935000.6076,28.7048,21.0065,0.4773,0.5938,8123623.6003,27.1318,13.5526
7.6559,1.5252,0.4763,0.5818,1415606.9541,25.8924,13.8184,0.4763,0.5882,5593344.4483,30.8717,17.6634,0.4675,0.5919,8065727.2376,28.74,10.6016
8.091,1.4036,0.4671,0.5746,1414958.7899,26.4533,19.0367,0.4671,0.5811,5425991.9768,29.8121,22.0221,0.4605,0.5852,8071313.5282,28.7628,15.8527
7.8332,1.4909,0.4778,0.5795,1293930.3389,27.7139,19.6311,0.4778,0.5859,5363652.2281,29.9738,20.9818,0.4744,0.5895,7721813.4811,29.5719,17.5011
9.8804,1.435,0.4851,0.5765,1436317.758,25.5565,18.3955,0.4851,0.5823,5071815.2377,30.7199,23.8872,0.4787,0.5862,7579935.0816,28.861,16.694
7.3772,1.4114,0.4811,0.5751,1432235.7225,25.3597,32.1917,0.4811,0.5819,5676764.2678,29.6049,39.4364,0.4781,0.5861,8336974.1057,28.6958,32.3359
7.7034,1.4595,0.4803,0.5779,1401939.7063,26.369,24.146,0.4803,0.5835,4963742.4327,28.3055,25.7519,0.4737,0.5877,7638168.4281,29.6062,21.2378
7.483,1.5448,0.4763,0.5828,1359173.9881,27.0822,13.9016,0.4763,0.5887,5141842.1167,28.8876,14.6645,0.4727,0.5916,7107784.6826,27.7143,11.3756
8.7395,1.4953,0.4767,0.5799,1340093.142,25.8611,12.9553,0.4767,0.5873,6060586.9351,31.8308,17.2725,0.4704,0.5913,8723326.3531,27.2398,10.0209
7.6811,1.4652,0.4654,0.5781,1369200.9734,25.7354,13.1136,0.4654,0.5849,5610187.9042,31.1747,17.2613,0.4607,0.5879,7618904.8006,29.0045,12.355
9.7276,1.4039,0.4793,0.5743,1247786.6,27.1497,20.7251,0.4793,0.5815,5654600.7596,28.3726,20.6283,0.4736,0.5853,8081263.1971,27.6667,15.7838
8.8679,1.4216,0.4874,0.5757,1422964.329,27.6701,30.6334,0.4874,0.5821,5430377.1572,30.176,32.891,0.4784,0.5864,8174800.1579,28.0468,20.7069
9.2133,1.4142,0.4757,0.5753,1468991.1497,25.5079,17.2483,0.4757,0.5817,5464213.1938,29.8558,21.3732,0.4729,0.5855,7856030.8551,27.7471,16.415
7.9664,1.4255,0.4707,0.5759,1424217.3001,26.413,19.5907,0.4707,0.5829,5823212.2546,29.3662,21.9853,0.4648,0.5865,8097932.2707,28.7805,16.7496
8.717,1.454,0.4829,0.5776,1429711.2347,27.9968,23.6851,0.4829,0.5838,5308979.8863,29.6365,24.326,0.4792,0.5877,7888111.9834,28.5509,19.2422
8.0547,1.5059,0.4861,0.5805,1318937.6877,26.3447,20.971,0.4861,0.5863,5032647.0033,28.4716,22.5617,0.4786,0.5894,7071553.3766,28.1419,16.316
10.2912,1.4655,0.4786,0.5783,1465241.3909,25.6575,11.6992,0.4786,0.5842,5149108.5517,30.4439,14.92,0.4755,0.5872,7094277.4527,28.852,11.7977
8.4867,1.4156,0.4655,0.5754,1475255.8893,25.1064,13.8245,0.4655,0.5818,5480273.0735,29.2366,17.1416,0.4605,0.5851,7579025.7389,29.5497,14.1937
8.3275,1.4727,0.4829,0.5786,1401314.6344,27.2268,22.3451,0.4829,0.5854,5713006.8402,29.9081,24.3721,0.4757,0.5895,8337213.8853,29.608,17.881
7.061,1.5593,0.486,0.5839,1479161.3273,26.7512,20.3709,0.486,0.5906,5905228.7137,30.7758,24.1559,0.4766,0.5934,7796867.6504,29.5072,15.0445
11.0146,1.4068,0.4858,0.5748,1438435.5185,27.2324,19.6713,0.4858,0.5813,5462543.143,29.5275,20.9469,0.4786,0.5851,7861242.6918,29.404,15.8962
10.3281,1.4422,0.481,0.5766,1245487.2807,26.4421,15.1765,0.481,0.582,4628621.8243,28.7969,16.6288,0.4747,0.5856,6926149.5534,27.087,11.5974
7.13,1.5283,0.4709,0.5818,1334735.0622,25.6154,12.3389,0.4709,0.5878,5207986.1552,30.0864,15.5344,0.4625,0.5913,7495588.9289,29.753,10.3287
7.2642,1.468,0.4607,0.5785,1464474.873,26.6922,12.8695,0.4607,0.584,4946123.2154,29.8704,14.9026,0.4527,0.5879,7474947.5697,29.8755,10.3758
7.0338,1.6162,0.4856,0.5874,1552323.5324,25.6265,12.6749,0.4856,0.5928,5209448.5716,29.8264,15.7284,0.4786,0.5966,7779931.4878,29.9874,11.1663
8.0708,1.5121,0.4805,0.5808,1290945.4811,27.9458,18.3227,0.4805,0.5875,5621089.9769,28.6682,17.7643,0.4774,0.5915,8260700.9013,27.7697,14.3214
8.0841,1.4064,0.4842,0.5747,1366472.9151,27.5735,35.5626,0.4842,0.5809,5189738.2723,31.8443,42.255,0.479,0.5846,7558570.0311,27.3297,26.3624
7.2551,1.4201,0.462,0.5755,1386537.1275,26.6882,18.3517,0.462,0.581,4788823.0394,31.5464,23.2738,0.4569,0.5845,6986033.7396,28.7682,16.0269
8.0059,1.4251,0.4729,0.5759,1465861.8911,26.3773,20.9359,0.4729,0.5826,5595725.5065,31.5783,26.7313,0.4682,0.5864,8068817.3018,29.5064,19.5062
7.267,1.5439,0.4724,0.5828,1353060.6592,26.4672,12.0829,0.4724,0.5892,5501578.656,31.342,15.2408,0.4692,0.5926,7821222.6209,29.0272,11.2676
7.8871,1.4422,0.4776,0.5768,1362552.7045,25.0173,20.8403,0.4776,0.5839,5826495.4233,30.0981,27.0009,0.473,0.5876,8256338.6985,28.0404,19.6019
7.6754,1.5549,0.4767,0.5834,1336383.77,26.1493,11.6954,0.4767,0.589,4979230.6299,31.1511,15.0398,0.4739,0.5923,7205511.6612,28.3243,10.9829
12.9595,1.4117,0.4841,0.5753,1537064.1753,25.618,11.6578,0.4841,0.5814,5311921.7243,31.0556,15.2933,0.4797,0.5846,7394190.569,27.8771,10.631
7.6811,1.4262,0.4618,0.576,1464034.8291,25.1988,14.0195,0.4618,0.5832,5962101.4079,31.8596,19.8541,0.4568,0.5866,8177818.4257,29.7849,14.3127
10.0406,1.4502,0.4759,0.5773,1407412.5044,27.9934,14.3491,0.4759,0.5835,5299022.5774,31.0716,16.035,0.4733,0.5873,7766377.8479,28.0406,11.7912
10.1071,1.4275,0.4825,0.5758,1321416.8279,25.4447,16.7063,0.4825,0.5818,5035261.1875,30.8153,21.984,0.4738,0.5857,7531072.3296,29.2121,14.4275
9.1918,1.4511,0.481,0.5773,1374732.8887,26.8667,18.7881,0.481,0.5831,5020830.0107,31.2246,22.8607,0.4741,0.587,7494728.0429,29.3927,15.685
9.0798,1.4685,0.473,0.5784,1390863.066,26.3958,12.8054,0.473,0.5851,5671780.7219,29.7819,14.7904,0.4672,0.5885,7866890.5915,28.6893,10.8287
7.3043,1.4786,0.4718,0.5789,1355414.3144,25.7154,16.9666,0.4718,0.5851,5282685.9009,28.5835,19.311,0.4656,0.5891,7894900.2065,29.0857,15.172
7.3891,1.4237,0.4669,0.5756,1314704.2881,25.4301,18.8237,0.4669,0.5816,5027712.5322,31.9535,26.5638,0.4628,0.5853,7394371.8592,29.9865,19.9137
9.641,1.4616,0.4794,0.5778,1313203.5875,26.1667,14.5753,0.4794,0.5835,4837796.1432,28.1608,15.6484,0.4745,0.5866,6836670.088,27.4175,12.1863
8.748,1.4912,0.4871,0.5796,1317229.6676,26.4236,20.0697,0.4871,0.5865,5735830.8241,29.7072,22.8003,0.4772,0.59,7999104.2562,29.3251,15.2008
7.7857,1.4507,0.4662,0.5775,1519249.6322,26.0174,14.6614,0.4662,0.5839,5490816.9213,28.6258,16.3707,0.461,0.5873,7712635.068,27.3941,12.0583
9.7829,1.4528,0.4781,0.5776,1473948.2077,26.6219,14.6233,0.4781,0.5833,5058844.4455,30.3405,17.2983,0.469,0.5864,7045812.5095,27.7703,10.461
10.011,1.4343,0.4791,0.5762,1286836.4333,25.4409,14.66,0.4791,0.5821,4970601.28,28.0235,16.4056,0.4696,0.5859,7399104.9115,27.385,10.9956
7.2481,1.5152,0.4793,0.5812,1438938.0883,27.7963,21.0522,0.4793,0.5883,5982810.2612,31.7156,24.4377,0.4723,0.5923,8690289.797,29.0205,15.4696
8.7554,1.434,0.4696,0.5762,1298260.0001,27.5218,16.1026,0.4696,0.5828,5433939.7289,30.1187,17.577,0.4658,0.587,8122794.8373,28.7647,13.6232
